x,y,score,im_path,prompt
0.2626047,0.59899235,0.25028186798095703,train/00085743.jpg,"An image featuring an ascendant plane with an eyeless watcher, art by Paul Lehr and Dorothea Tanning, depicted in high detail with a cinematic style."
0.2833003,0.4002346,0.26043426513671875,train/00085811.jpg,A car driving down a street next to tall buildings in a cyberpunk-inspired artwork.
0.38432258,0.68528664,0.23527286529541017,train/00086044.jpg,"An image of Arnold Schwarzenegger appearing to suffocate on Mars with perfect symmetry, dim lighting, and intricate composition."
0.5505549,0.43505374,0.2157418441772461,train/00086092.jpg,Portrait of a cyborg cat assembled from metal parts by Artgerm.
0.2295817,0.38926286,0.26340728759765625,train/00086161.jpg,Exploration of a dark cave revealing giant amethyst and opal crystals with a vast underground lake.
0.20641735,0.4448454,0.22822486877441406,train/00086248.jpg,"A digital painting depicting an intricate and dreamy neon world, with sweat drops and a cinematic atmosphere, created by artists such as Artgerm and Laura Sava."
0.6701433,0.46210825,0.27491992950439453,train/00086326.jpg,Dog in ninja costume throwing a Chinese star.
0.45406875,0.84044427,0.26348377227783204,train/00086340.jpg,"Portrait of a black woman wearing a flower crown, face gems, and cinematic make up inspired by Natalie Shau and Anna Dittmann."
0.42907682,0.07406989,0.26227590560913083,train/00086355.jpg,Two bathroom sinks that rise above the counter top.
0.46375212,0.68350136,0.24896299362182617,train/00086442.jpg,Griffith holding Behelit during the eclipse in Berserk.
0.4391702,0.5481458,0.2571247482299805,train/00086553.jpg,Elmo character featured in a cyberpunk night city digital art wallpaper.
0.19804086,0.42822284,0.2519939231872559,train/00086637.jpg,"A fanart digital illustration of an environment in ""The Last of Us Part 2"" created by multiple artists and shared on ArtStation."
0.35403875,0.8361408,0.24399555206298829,train/00086709.jpg,A poster of a cute nurse in nurse uniform standing in a hospital ward with windows and sunrise lighting.
0.5439169,0.456715,0.2419813346862793,train/00086816.jpg,A photo of a frog wearing sunglasses and a leather jacket drinking from a juicebox.
0.4278858,0.66564196,0.24316854476928712,train/00086823.jpg,"Digital portrait of lieutenant Columbo by Enki Bilal, Moebius and Francois Schuiten."
0.6434885,0.30918354,0.27993696212768554,train/00087270.jpg,Gordon Ramsay eating paper.
0.30636954,0.057645015,0.270750732421875,train/00087316.jpg,a row of urinals in a public bathroom.
0.57921165,0.84944195,0.28928461074829104,train/00087601.jpg,An anime soldier stands in front of a cyborg repair shop as a military helicopter flies overhead in a rainy futuristic Tokyo street.
0.82377464,0.27943775,0.28651243209838867,train/00087673.jpg,A pair of young men sit on a case beside a motorcycle.
0.21122533,0.3573618,0.2818484878540039,train/00087690.jpg,"A Jurassic landscape with plants, rain forests, flying pterodactyls, and grazing herds of dinosaurs depicted in oil on canvas."
0.6251127,0.7112467,0.27700727462768554,train/00087823.jpg,"Portrait of Ronaldo holding a soccer ball while wearing the yellow Brazil soccer shirt, with a shaved head, painted by Rembrandt."
0.2459846,0.64075625,0.2238490867614746,train/00087852.jpg,"A massive underwater kaiju creature with glowing blue eyes jumps out of the ocean on an alien planet, surrounded by heavy clouds and rain in a detailed digital painting by various artists."
0.618343,0.61377585,0.3024601364135742,train/00087882.jpg,A purple and green cowboy snake oil salesman with big eyes and twirly mustache stands in front of an oil rig with bull horns.
0.9120263,0.3849757,0.2712028121948242,train/00087885.jpg,People are standing outside of a plane with luggage.
0.48301858,0.81489354,0.27801340103149413,train/00087971.jpg,"A digital concept art of the Borg Queen, featuring a symmetrical full-body portrait of a sentient parasitic AI floating in a powerful zen state, wearing a combination of mecha and bodysuit made of wires and fractal ceramic, with machinery enveloping nature in the background."
0.20959395,0.4157969,0.2682676315307617,train/00088170.jpg,"A digital painting of the Ural Mountains with intricate, detailed and beautiful abstract art style."
0.5287208,0.5444336,0.2869698143005371,train/00088214.jpg,Spongebob/Cthulhu creature with fangs eating a fish.
0.14301598,0.375628,0.2439857864379883,train/00088367.jpg,"The image depicts a crystal forest with prismatic shine, created by artists Jordan Grimmer and Noah Bradley."
0.3825605,0.8723923,0.2473762321472168,train/00088496.jpg,A girl in anime style similar to popular anime titles.
0.53037304,0.7897302,0.2723835945129395,train/00088559.jpg,"An image of a cyberpunk-style, biomechanical Venus monster astronaut wearing a Japanese crow kitsune mask and kimono, surrounded by depictions of a betta fish, jellyfish, and phoenix."
0.3813131,0.6439636,0.25865209579467774,train/00088602.jpg,A Renaissance noble at peace.
0.548262,0.55350935,0.2804825592041016,train/00088625.jpg,Minions are robbing a bank.
0.6952832,0.26095286,0.27321922302246093,train/00088758.jpg,Two benches surrounded by leaves near the pond.
0.5024658,0.5481222,0.27781497955322265,train/00088763.jpg,"The image is a fanart of a transformer-like robot boss with a tank engine aesthetic, in a chrome reflexion glow style."
0.51127404,0.44756025,0.23554624557495119,train/00088764.jpg,Bird skull with black beak in Victorian style.
0.4101757,0.07017856,0.2596465301513672,train/00088819.jpg,A clean store bathroom set of hand washing sinks. 
0.13640821,0.53866106,0.23193056106567383,train/00088944.jpg,"The image is a stylized health potion painting on a wooden table with a scratched vial, featuring a high contrast crimson color palette, illustrated by Greg Rutkowski as an RPG item."
0.71736103,0.30644178,0.29712242126464844,train/00089126.jpg,"a man sitting on a bench by the grass and trees 
"
0.5271319,0.6176581,0.2694026184082031,train/00089401.jpg,A matte painting of a disk jockey on the moon.
0.22164135,0.45962757,0.2456695556640625,train/00089536.jpg,"An urban scene with grungy diesel smoke and jazz influences, featuring various artists and online platforms."
0.38634133,0.7782831,0.2490524673461914,train/00089618.jpg,The image depicts an Irish woman illustrated by Georges Lepape.
0.2714267,0.47795272,0.2624868965148926,train/00089726.jpg,"A highly detailed digital painting of a sci-fi/fantasy illustration from the ""Ender's Game"" game, displaying intricate and elegant details in a smooth and sharp focus."
0.7955003,0.37152013,0.2832793617248535,train/00089865.jpg,person in traditional clothing holding a bow and arrow.
0.18461375,0.61225533,0.22961776733398437,train/00090140.jpg,A Hindu silk ornament featured in the main menu loading screen background for a Russian MMORPG with artwork reminiscent of Hearthstone.
0.7536709,0.48588583,0.2802210998535156,train/00090217.jpg,Two giraffes stand freely in the open field.
0.16349903,0.60472375,0.23357421875,train/00090258.jpg,"Black electronic melodica musical instrument on studio gray background, with intricate details and designed to be wearable."
0.820543,0.28007492,0.285935173034668,train/00090334.jpg,A motorcyclist stopped at an intersection of a city street
0.6802132,0.39089036,0.2797344970703125,train/00090521.jpg,A gigantic crab attacks a bus on a summer evening.
0.39022163,0.81519395,0.23774429321289062,train/00090588.jpg,"The image is a detailed digital portrait of a blonde fairy in combat attire during the Venetian era of dark fantasy, created by Rossdraws and influenced by Frank Frazetta."
0.69047487,0.2513379,0.2635199165344238,train/00090612.jpg,A wooden bench sitting in a park surrounded by trees.
0.67714643,0.17457227,0.26244464874267576,train/00090625.jpg,An evening city scene with blurred images of cars driving by
0.57228047,0.77935797,0.2724998092651367,train/00090635.jpg,A person with long hair and flowing robes standing in a baroque room with cinematic lighting.
0.34232587,0.768053,0.21622777938842774,train/00090652.jpg,A steampunk angel.
0.37671816,0.7815024,0.23996427536010742,train/00090656.jpg,A female doctor is conversing with a nurse in a hospital ward in an anime-style scenery.
0.932223,0.39824837,0.25957170486450193,train/00090763.jpg,A large military plane parked in the landing area.
0.61855894,0.49254364,0.27727502822875977,train/00091087.jpg,A minimalist heart and dagger icon is surrounded by snowflakes and a snake.
0.50342745,0.8414171,0.2871576499938965,train/00091091.jpg,"A side profile painted portrait of Elisha Cuthbert as a golden fairy with wings, in an art nouveau style with vibrant color lines, created by multiple artists."
0.48895127,0.52700704,0.26467662811279297,train/00091339.jpg,"Photograph of a Bender Bending Rodríguez-inspired dish, creative food art, designed for children, created by Manami Sasaki."
0.54894876,0.4990042,0.29599199295043943,train/00091389.jpg,A hut perched on top of two chicken legs in a distinctive style reminiscent of art nouveau.
0.3081571,0.4825273,0.2815568161010742,train/00091461.jpg,"Sunset explosion depicted in a colorful, highly-detailed drawing or oil painting by various artists."
0.16914035,0.36603713,0.2589785766601562,train/00091508.jpg,A house made of flowers in a surreal flower garden with artistic elements by Gediminas Pranckevicius and Malevich on display.
0.4192258,0.86833596,0.2641560363769531,train/00091613.jpg,"A semi-realistic digital painting of a geisha flying over a colorful city, with dramatic and vivid colors."
0.82018757,0.197713,0.27397928237915037,train/00091791.jpg,Motorcycle parked on the curb of an empty road.
0.53382695,0.44207412,0.233154296875,train/00091908.jpg,A Golden Goat with neon orange tones exuding beauty and summer vibes is trending on ArtStation.
0.4624554,0.8799608,0.2824898910522461,train/00092075.jpg,A young woman with glasses in an ink drawing by Tim Bradstreet.
0.690522,0.15448606,0.2724368667602539,train/00092202.jpg,The building in the city has a lot of signs on it. 
0.34115946,0.6924623,0.21377403259277344,train/00092304.jpg,A realistic image of Eric Cartman featuring rich deep colors and influences such as Neo-Gothic and Beksinski painting.
0.63249326,0.62512434,0.29706937789916993,train/00092535.jpg,"A mysterious character with a long yellow cloak, a crown floating above their head, and tentacles emerging from the ground."
0.36605304,0.40233377,0.27865913391113284,train/00092554.jpg,"A mountain landscape with a young couple sitting in the foreground, anime style, under a starry sky with galaxies in the background."
0.65441954,0.86681634,0.2901449203491211,train/00092597.jpg,Digital artwork depicting a grandfather taking a photo of a blue-eyed baby girl.
0.33050597,0.9553901,0.26673242568969724,train/00092601.jpg,"A young woman sits covered in nature amidst golden firefly lights, depicted through a hyper-realistic, ultra-fine portrait by various artists."
0.5178409,0.5654144,0.2819961929321289,train/00092610.jpg,"A highly-detailed painting of a smiling spaghetti monster with atmospheric lighting, created by artgerm."
0.6287249,0.48496345,0.28408931732177733,train/00092630.jpg,A detailed furry raccoon character designed by Kawacy.
0.803184,0.26932624,0.2679273986816406,train/00092647.jpg,a person sitting on a parked motorcycle near a building
0.8021802,0.2437902,0.26333066940307615,train/00092827.jpg,A gang of bikers driving down a rural country road.
0.41555762,0.38367265,0.2821626091003418,train/00092831.jpg,A 3D render of Pepe driving a Cadillac through downtown Los Angeles.
0.42311248,0.036604322,0.28201622009277344,train/00092989.jpg,A bathroom with a large white bathtub and a large window next to it looking out onto the water.
0.6575356,0.23651583,0.25801897048950195,train/00093112.jpg,A woman boarding a bus in a Chinese city.
0.4621754,0.6923379,0.25811553955078126,train/00093205.jpg,"The image is a digital painting of a highly detailed warrior portrait, featuring actor Joe Taslim, inspired by D&D and fantasy, created as concept art by artists Artgerm, Greg Rutkowski, and Magali Villeneuve and currently trending on Artstation."
0.12186533,0.39880604,0.22282913208007812,train/00093268.jpg,"A painting of a destroyed AT-AT in a forest from Star Wars by Greg Rutkowski with heavy atmosphere, fire and smoke."
0.3442438,0.2778564,0.25897438049316407,train/00093345.jpg,"Translation: We have been building our own black wooden boat for a long time, but had to buy some parts due to difficulty in finding materials. 

Succinct description:  Building a black wooden boat with purchased parts due to material scarcity."
0.72942847,0.16335528,0.27961694717407226,train/00093377.jpg,A stop sign at a street corner with another sign.
0.45294508,0.8111119,0.28524299621582033,train/00093450.jpg,"The image is a digital art of a viking woman, with a highly detailed and realistic face, wearing viking attire, and has an ethereal and ominous presence."
0.749005,0.17928183,0.2829136848449707,train/00093476.jpg,A number of cars lined up near a ferry.
0.3087475,0.43611336,0.27140378952026367,train/00093545.jpg,"An artistic render of a grey cube with dramatic lighting, inspired by Studio Ghibli."
0.68572575,0.6033241,0.2747665023803711,train/00093571.jpg,A warlock and his pet imp under the northern lights with a magical aura.
0.37068123,0.70457417,0.234183349609375,train/00093612.jpg,"A damaged cyborg is being repaired in a military medical bay in an intricate, elegant, and highly-detailed digital painting by artgerm, Greg Rutkowski, and Alphonse Mucha."
0.5790648,0.55185187,0.2984586715698242,train/00093702.jpg,"A purple fluffy monster stands in the middle of the picture, cute and adorable."
0.5641971,0.28933236,0.2899114418029785,train/00093708.jpg,A man smiling near the seat of a toilet. 
0.29877555,0.971936,0.27769094467163086,train/00093855.jpg,A woman wearing a paper bag on her head is holding a portable oxygen tank.
0.25814298,0.47533265,0.2531019401550293,train/00093882.jpg,"The image is a highly detailed digital painting of a neon-themed League of Legends scene with intricate illustration and sweat depicted, created by artists Artgerm, Greg Rutkowski, and Alphonse Mucha and displayed on Artstation."
0.40926307,0.94131345,0.28825927734375,train/00094055.jpg,A portrait of an anime cat girl in a bikini.
0.5340119,0.51996946,0.27126724243164063,train/00094119.jpg,A lizard dressed as a wizard sitting in a hotspring at Yellowstone National Park.
0.4259389,0.66168404,0.26001161575317383,train/00094131.jpg,Self-portrait of Jung Jaehyun in the art style of Junji Ito with color restoration.
0.20546126,0.56937796,0.2291179084777832,train/00094415.jpg,The image portrays the concept of Yin and Yang as the complementary forces of life.
0.49347654,0.6888751,0.26073631286621096,train/00094424.jpg,"A highly detailed, digital, three-quarter portrait of a male steampunk dwarf."
0.7550174,0.38211903,0.27114429473876955,train/00094443.jpg,A red car driving down a mountain road next to a herd of sheep.
0.7634117,0.4164529,0.2652772331237793,train/00094547.jpg,A herder dog rounds up sheep as a crowd watches. 
0.19033769,0.3662892,0.2572768592834473,train/00094633.jpg,A landscape of floating rocks with ominous clouds and rising mist.
0.45397034,0.7886142,0.2872176742553711,train/00094653.jpg,"A cyborg siren with biomechanical parts, depicted in a portrait style, created by Artgerm."
0.5762331,0.5486021,0.2852549934387207,train/00094874.jpg,An animated image of Pepe the Frog exploding with a surprised expression.
0.4721241,0.16006629,0.2612993049621582,train/00094937.jpg,A view of a very dark lit kitchen from the other side of the room.
0.36313644,0.6522099,0.25538995742797854,train/00095060.jpg,Morty as a teenage boy wearing a lab coat like his grandpa Rick.
0.27542844,0.44193128,0.26342138290405276,train/00095073.jpg,Professional digital art of a painted pipe organ with atmospheric lighting and intricate details.
0.40594965,0.36407658,0.27276220321655276,train/00095077.jpg,"The image is a lone upright sword surrounded by cannabis, a lily flower, and hyperdetailed feathers, with crystal accents, designed in a Final Fantasy style by Krenz Cushart and Huang Guangjian."
0.41301444,0.08698473,0.2563252067565918,train/00095120.jpg,Three old cast iron bathtubs in a brick room.
0.296433,0.5882158,0.2535312843322754,train/00095258.jpg,"An image featuring various popular characters, illustrated by different artists including Jesper Ejsing and Lois Van Baarle."
0.19013393,0.533852,0.23021921157836914,train/00095281.jpg,"The image depicts the DataUnion Protocol - TOGETHER network, featuring DataNFTs, Value Share Contracts, and the TOGETHER token for positive data collaborations."
0.7472786,0.490115,0.2943377876281738,train/00095317.jpg,A group of giraffes in a grassy area next to various trees.
0.18435486,0.37386614,0.2647365379333496,train/00095569.jpg,A Sims 4 medieval-style home with lush lighting and a beautiful atmosphere.
0.47973055,0.16284494,0.26433921813964845,train/00095927.jpg,A picture of a stove top with a tea kettle and a pot on the burners.
0.39373598,0.9337327,0.27110904693603516,train/00096010.jpg,An anime girl with white hair wears a tuxedo against a black and white battle background from Earthbound.
0.7336986,0.18020254,0.28645307540893555,train/00096121.jpg,some cars buildings lights signs and people on a street 
0.58698636,0.6335904,0.27998870849609375,train/00096289.jpg,A combat android prototype with a gun for a head and swords for arms captured in a photograph.
0.6071292,0.27981246,0.282716007232666,train/00096453.jpg,A couple of people sitting at a dining room table.
0.22695844,0.526332,0.2393362808227539,train/00096533.jpg,"The image depicts the DataUnion Protocol - TOGETHER network, featuring DataNFTs, Value Share Contracts, and the TOGETHER token, created by escher and popular on Artstation."
0.25527656,0.51947176,0.25203594207763674,train/00096594.jpg,"An image of a meditating entity of light absorbing Ki from the universe, featuring Vladimir Kush and Greg Rutkowski's style."
0.46337485,0.7781974,0.26868803024291993,train/00096601.jpg,"The image features Zoe Kravitz with sweaty skin and flawless hands, created by a team of artists for Legends of Runeterra."
0.7381658,0.33258742,0.27759578704833987,train/00096612.jpg,an image of polka dot umbrella being held
0.6523794,0.3674857,0.28508520126342773,train/00096649.jpg,A cat looking out of a vehicle window during rain.
0.35310176,0.038946684,0.27192283630371095,train/00096671.jpg,"A small bathroom with a toilet, garbage can and a rug in it. "
0.29637462,0.42523813,0.26296297073364255,train/00096750.jpg,"A Delorean is seen in a cyberpunk city with skyscrapers surrounded by volumetric lighting, neon colors, and smoke."
0.3310817,0.057779107,0.25165441513061526,train/00096821.jpg,A clean white toilet in a stall with a chrome toilet brush.
0.46841168,0.80179787,0.26890485763549804,train/00096849.jpg,"A digital painting of a young female robot in an intricate biopunk suit, featuring chiaroscuro lighting and created by multiple talented artists."
0.5298755,0.6929194,0.27230791091918943,train/00096915.jpg,Portrait of a teen robot with a dystopian style.
0.29975855,0.49173045,0.2793574333190918,train/00097071.jpg,"The image is a colorful, highly detailed concept art of a bionic phone created by artists Hsiao-Ron Cheng and James Jean using Unreal Engine and Octane Render."
0.36783072,0.88555425,0.2559805488586426,train/00097462.jpg,A professional fashion model with big eyes and blue hair poses in a lace dress against a smokey background in a studio.
0.3932609,0.68299454,0.23429866790771484,train/00097528.jpg,"The image is a portrait of Hugh Laurie in a Lovecraftian style, featuring Cthulhu and with elements of Pixar animation, created by Tristan Eaton, Stanley Artgerm, and Tom Bagshaw."
0.45687112,0.6387883,0.27166112899780276,train/00097530.jpg,"The image is a portrait of Hugh Laurie in a Lovecraftian style, featuring Cthulhu and with elements of Pixar animation, created by Tristan Eaton, Stanley Artgerm, and Tom Bagshaw."
0.34044352,0.6113851,0.2291826820373535,train/00097680.jpg,A ceramic miniature toy Figure mechabot is disassembled and falling apart in a Studio with flying parts surrounding it.
0.14415513,0.38785228,0.2454925537109375,train/00097784.jpg,"A photorealistic painting of misty moors with jagged rock features, overgrowth and undergrowth, volumetric fog, and light rays during dawn."
0.21861038,0.50131637,0.2362116813659668,train/00098140.jpg,"A digital painting of the infinity, featuring elements of Soviet realism, watercolor and engraving styles, created by multiple artists and showcased on Artstation."
0.2527124,0.5112435,0.2515871810913086,train/00098141.jpg,"A digital painting of the infinity, featuring elements of Soviet realism, watercolor and engraving styles, created by multiple artists and showcased on Artstation."
0.6489049,0.5058106,0.3011459159851074,train/00098323.jpg,"A fox astronaut with an eye patch in a damaged spaceship, portrayed in an oil painting style."
0.10662176,0.3702383,0.23300010681152344,train/00098387.jpg,"A cinematic illustration by Pascal Campion and John Howe featuring a magical forest with giant trees, ethereal creatures, and ghosts, illuminated by neon and volumetric lighting."
0.24485548,0.41619268,0.2554789543151855,train/00098513.jpg,"An illustration of a coffee shop with no people, featuring cinematic lighting and vibrant colors, rendered in octane by Ivan Talavera and Greg Rutkowski."
0.57311606,0.88631135,0.29161558151245115,train/00098555.jpg,An eerie egirl in a striped shirt jumps out of a laptop screen with a harsh expression.
0.76918566,0.46165934,0.2530445671081543,train/00098638.jpg,Queen Elizabeth driving a formula 1 car.
0.41398162,0.7667375,0.2487625312805176,train/00098658.jpg,Marge Simpson inspired portrait for Dior lookbook.
0.54798347,0.67971706,0.2774356842041016,train/00098837.jpg,"The image is a hyperrealistic portrait of a war cleric in armor with runes, standing against a universe background."
0.28934744,0.75591815,0.20880502700805664,train/00098946.jpg,A male knight in shining steel armour stands stern-faced amidst a vibrant fractal garden with glowing flowers and ferns.
0.76330674,0.4163993,0.27498903274536135,train/00099042.jpg,many sheep in an enclosed area with people near by
0.6438042,0.4999096,0.29673641204833984,train/00099077.jpg,A cyberpunk anthropomorphic fox with a fluffy tail in a forest.
0.41887772,0.929296,0.29037731170654296,train/00099241.jpg,A 3D render of two sad anime schoolgirls with a dramatic blue and pink background.
0.42777517,0.53392833,0.2493594169616699,train/00099288.jpg,The image is a digital painting of a frog and Walter White in intricate detail.
0.235088,0.60922104,0.23703056335449219,train/00099411.jpg,Andy Denzler's painting.
0.8159391,0.25013146,0.2824234390258789,train/00099592.jpg,A group of bikers riding down the road together.
0.6843295,0.12171,0.2914360809326172,train/00099775.jpg,A white church sitting at the bottom of a hillside.
0.84594226,0.20471925,0.294064998626709,train/00099925.jpg,Three bikes parked outside a local restaurant establishment
0.49146065,0.8534175,0.2906363868713379,train/00099951.jpg,"A female humanoid robot with a transparent acrylic bodyshell and intricate metallic details, set in a sci-fi lab interior."
0.81882495,0.17723955,0.2885480499267578,train/00100006.jpg,A bicycle beside a bed in a small room.
0.34160748,0.70928645,0.20720109939575196,train/00100092.jpg,The image is a retro box art for an NES game featuring a portrait of an alien by artist Artgerm.
0.6923154,0.6393729,0.27566263198852536,train/00100125.jpg,A cowboy turning into blooms surrounded by tropical sea slugs and tractor tires with complementary colors and red accents.
0.4809778,0.81332153,0.2854002952575684,train/00100183.jpg,A portrait of Marla Singer smoking in Blade Runner 2049 style.
0.65452135,0.5298098,0.28426513671875,train/00100334.jpg,An anthropomorphic horse in a suit smoking a cigar.
0.2492896,0.42905965,0.2592653274536133,train/00100519.jpg,A painting of a wave flooding a brutalist metropolis by Arnold Bocklin and Yves Tanguy.
0.51335055,0.7854661,0.2677518081665039,train/00100529.jpg,angel artwork in Pixiv style.
0.32633418,0.49243718,0.2769804000854492,train/00100615.jpg,A circle of druids creating the universe.
0.6018944,0.649616,0.27956127166748046,train/00100742.jpg,A space marine stands on a ship in an alien ocean.
0.29398426,0.50127673,0.2664518356323242,train/00100990.jpg,"Image of the universe coming together in love and pure consciousness, defeating the big bang and entropy on a galactic scale."
0.36217082,0.7589047,0.22030513763427734,train/00101056.jpg,The image is a drawing of Hatsune Miku by Art Frahm.
0.5771176,0.25853345,0.2699407958984375,train/00101181.jpg,Five people stand around a kitchen filled with covered food.
0.41287255,0.8356811,0.2540382194519043,train/00101248.jpg,"A portrait of a beautiful witch with an ornate headdress made of moss and leaves, painted in fluid oil and acrylic with hyper-detailed features, set against a black background."
0.3493376,0.7030301,0.2325264549255371,train/00101272.jpg,"A giant snake oil salesman holding a screaming woman in his hand, depicted using lurid surf art style and high detail."
0.3346453,0.052190993,0.25800609588623047,train/00101374.jpg,A toilet in a bathroom next to a plunger and trash can.
0.8354959,0.2894266,0.2953670692443848,train/00101406.jpg,A man on a motorcycle wearing pink fuzzy boots
0.67005134,0.12504047,0.2806363487243652,train/00101559.jpg,A building with a clock on the front and side of it near other buildings
0.42839462,0.52790654,0.2554908752441406,train/00101591.jpg,Rat Fink customizing a Honda Rebel 500.
0.26280004,0.42908645,0.2615328788757324,train/00101649.jpg,Water lilies in a photorealistic watercolor painting.
0.23489645,0.97476727,0.25815414428710937,train/00101699.jpg,"A girl dances at the beach among a giant rose flower head during a surreal sunrise with dramatic lighting, depicted in a digital painting by Simon Stalenhag on Artstation."
0.46411484,0.8627293,0.2749805450439453,train/00101709.jpg,"Portrait painting of a cosplay model girl wearing an Evangelion unit 01 styled mask respirator on her mouth, with hands up, white bikini, and tattoos, by several artists, with a background featuring paint drips, dry brush strokes, palette knife work, and bold shapes."
0.71109104,0.30006725,0.2736605453491211,train/00101784.jpg,Two women are sitting on benches and one has a purse and shopping bag beside her.
0.33442527,0.96940637,0.2601477241516113,train/00101921.jpg,A portrait of a female mannequin laughing with sunflowers in the background.
0.6169822,0.35099715,0.2763762855529785,train/00101975.jpg,A washroom with toilet and sink in which a cat is s
0.49417338,0.1563845,0.24732421875,train/00102228.jpg,A kitchen with a microwave oven next to a stove top oven.
0.48226714,0.15168567,0.2632470703125,train/00102362.jpg,There are diffrrnt Apia ces in the kitchen
0.4767762,0.546192,0.25566640853881833,train/00102702.jpg,An illustration by Pixar depicting a person drinking coffee.
0.21826464,0.4599493,0.24519187927246094,train/00103015.jpg,"A blue, dark space."
0.646945,0.4612098,0.26067218780517576,train/00103056.jpg,A key shot of an Australian Shepherd with a pastel color palette and dramatic lighting.
0.41613436,0.8065019,0.2567811393737793,train/00103272.jpg,The image features an artistic and highly detailed full frontal portrait of a pale-skinned woman with a chimeric organism design and a transhumanist theme.
0.51412976,0.73860884,0.2618806648254395,train/00103293.jpg,A dark elf is depicted in a pine forest on Saturn in a detailed digital painting with elements of various art styles.
0.5289529,0.42138195,0.2547649383544922,train/00103403.jpg,The image displays a fur texture available on Unity's asset store.
0.3664585,0.65595233,0.2357659912109375,train/00103539.jpg,A minimalist stylized face icon of The Godfather designed by various artists.
0.46731645,0.21378316,0.2530802536010742,train/00103693.jpg,the table is set with many things to eat. 
0.38243243,0.2607051,0.25540908813476565,train/00103721.jpg,A keyboard with binary symbols on the keys.
0.49757138,0.18349859,0.24545228958129883,train/00103855.jpg,cooking utensils a cutting board with food and a tea kettle
0.57467175,0.8388166,0.291291446685791,train/00104066.jpg,"Jason Momoa and Willow Smith dressed as an ancient Assyrian couple in an intricately detailed and elegant white dress, depicted in a piece of concept art by Ruan Jia and Jurgens."
0.3686124,0.064845785,0.2539335250854492,train/00104164.jpg,THERE IS A TOILET AND SINK IN THE BATHROOM
0.17678908,0.58662885,0.22704788208007812,train/00104228.jpg,Disney Concept Artist's mocha image with blunt borders follows the golden ratio.
0.81813663,0.35702306,0.27436601638793945,train/00104267.jpg,A baseball player holding his bat on the field.
0.7523884,0.40881422,0.28571569442749023,train/00104345.jpg,A dog that is herding two sheep while people watch.
0.82231075,0.21594577,0.28160581588745115,train/00104512.jpg,A parking lot with many different motor bikes.
0.25211203,0.5512213,0.26958915710449216,train/00104686.jpg,The image is a piece of art created by Yoshiyuki Sadamoto.
0.6295951,0.38140762,0.2700189018249512,train/00104768.jpg,A baby cat is playing with a wool.
0.50949866,0.5220421,0.2653178024291992,train/00104986.jpg,The image depicts a Phoenix bird in orange and purple colors styled with Egyptian graphics.
0.37261543,0.8907225,0.2656048583984375,train/00105087.jpg,A woman wearing cyberpunk clothing takes a selfie in a sci-fi city.
0.49239728,0.6364443,0.2769635581970215,train/00105170.jpg,Bruce Lee depicted as a Jedi in a colorful digital art.
0.33828008,0.40010953,0.2769027900695801,train/00105275.jpg,An anime illustration of a bone centipede trampling a burning forest from Skyrim.
0.8335927,0.2100148,0.2959054756164551,train/00105315.jpg,A row of different colored motor scooters sitting in front of a store.
0.7791492,0.29530683,0.2831667709350586,train/00105365.jpg,A little child riding in a carriage at an outdoor market.
0.40509674,0.8942846,0.28069299697875977,train/00105483.jpg,A woman in cyberpunk clothing takes a selfie in a hyper-detailed sci-fi city.
0.16948012,0.39242828,0.24838695526123047,train/00105743.jpg,Sunset landscape with a retro 1980s aesthetic.
0.55714875,0.4920542,0.270722770690918,train/00106095.jpg,Seven hens wearing Andy Warhol-style dresses.
0.2554546,0.3500747,0.2794451141357422,train/00106123.jpg,"Image of purple and yellow waterlily plants with a sci-fi twist in the style of Moebius, Jugendstil and classic Japanese print, resembling Bandai box art."
0.17912793,0.49959114,0.22202468872070313,train/00106204.jpg,A red neurological network spanning across the galaxy in intricate detail and epic composition.
0.604774,0.5262358,0.2610980224609375,train/00106234.jpg,A doodle carrot doing kungfu.
0.5162374,0.6841563,0.256232852935791,train/00106391.jpg,A detailed and realistic zombie adorned in chain mail armor inspired by Proto-Slavic mythology.
0.37842074,0.5614924,0.24911020278930665,train/00106538.jpg,"The image is a full body portrait of a chimeric organism with pale white skin, infused with thinly laced neon lights and detailed in a mendelbrot fractal pattern."
0.95961195,0.4216829,0.26575302124023437,train/00106608.jpg,The view from the commercial airplane includes the wing and mountains and water. 
0.48185384,0.70258147,0.26136762619018555,train/00106857.jpg,A Victorian wearing a vintage Halloween mask.
0.5671918,0.24439673,0.2603189659118652,train/00106886.jpg,People in a kitchen are preparing food with plastic gloves on.
0.33752713,0.41304877,0.27005935668945313,train/00106889.jpg,A frontal drawing of a vertical space rocket centered with a dark blue background and colorful clouds with stars.
0.43388516,0.7144975,0.24061748504638672,train/00106986.jpg,"A portrait of Madara from Naruto Shippuden in elegant and highly detailed digital painting style by Artgerm, Greg Rutkowski, and Alphonse Mucha on ArtStation."
0.15672518,0.42727682,0.21670076370239258,train/00107124.jpg,"The image depicts a highly detailed digital painting of a paisley-filled sky with mountains and stars, created by Michael Whelan and Jean Claude Mézières as concept art."
0.3206468,0.44816226,0.2572897338867188,train/00107154.jpg,"The image depicts a skull among water waves and alien planets, surrounded by ornate and intricate designs and a glowing nether portal, with dim painterly lighting and volumetric aquatics."
